date_of_record,month,season,station_name,state,district,avg_temp,min_temp,max_temp,wind_speed,air_pressure,elevation,latitude,longitude,rainfall
19/09/2022,September,Monsoon,Vallabh Vidyanagar,GJ,Anand,27.1,24.7,31.0,7.6,1007.5,41,22.5667,72.9333,0.2
24/09/2022,September,Monsoon,Vallabh Vidyanagar,GJ,Anand,26.9,22.8,31.8,10.2,1006.6,41,22.5667,72.9333,0.0
29/09/2022,September,Monsoon,Vallabh Vidyanagar,GJ,Anand,27.4,23.7,32.8,5.3,1007.2,41,22.5667,72.9333,1.6
04/10/2022,October,Post-monsoon,Vallabh Vidyanagar,GJ,Anand,28.7,23.9,34.2,6.8,1008.7,41,22.5667,72.9333,0.0
09/10/2022,October,Post-monsoon,Vallabh Vidyanagar,GJ,Anand,27.1,24.2,31.2,8.9,1007.5,41,22.5667,72.9333,2.6
14/10/2022,October,Post-monsoon,Vallabh Vidyanagar,GJ,Anand,26.3,21.5,33.2,9.0,1010.9,41,22.5667,72.9333,0.0
19/10/2022,October,Post-monsoon,Vallabh Vidyanagar,GJ,Anand,27.1,21.4,33.8,5.5,1010.4,41,22.5667,72.9333,0.0
24/10/2022,October,Post-monsoon,Vallabh Vidyanagar,GJ,Anand,26.6,18.7,33.9,6.5,1011.3,41,22.5667,72.9333,0.0
29/10/2022,October,Post-monsoon,Vallabh Vidyanagar,GJ,Anand,26.4,18.8,34.5,6.4,1012.2,41,22.5667,72.9333,0.0
03/11/2022,November,Post-monsoon,Vallabh Vidyanagar,GJ,Anand,26.3,18.8,34.4,6.4,1012.3,41,22.5667,72.9333,0.0
08/11/2022,November,Post-monsoon,Vallabh Vidyanagar,GJ,Anand,26.6,19.8,33.9,4.6,1013.1,41,22.5667,72.9333,0.0
13/11/2022,November,Post-monsoon,Vallabh Vidyanagar,GJ,Anand,24.9,18.9,32.1,8.0,1013.8,41,22.5667,72.9333,0.0
18/11/2022,November,Post-monsoon,Vallabh Vidyanagar,GJ,Anand,23.5,17.4,30.9,8.7,1014.3,41,22.5667,72.9333,0.0
23/11/2022,November,Post-monsoon,Vallabh Vidyanagar,GJ,Anand,22.8,16.3,31.1,7.4,1013.2,41,22.5667,72.9333,0.0
28/11/2022,November,Post-monsoon,Vallabh Vidyanagar,GJ,Anand,23.0,16.1,31.1,6.1,1010.3,41,22.5667,72.9333,0.0
03/12/2022,December,Winter,Vallabh Vidyanagar,GJ,Anand,23.5,17.5,30.5,8.1,1012.3,41,22.5667,72.9333,0.0
08/12/2022,December,Winter,Vallabh Vidyanagar,GJ,Anand,23.0,18.0,30.0,10.1,1013.5,41,22.5667,72.9333,0.0
13/12/2022,December,Winter,Vallabh Vidyanagar,GJ,Anand,27.1,22.7,32.3,11.1,1012.1,41,22.5667,72.9333,0.0
18/12/2022,December,Winter,Vallabh Vidyanagar,GJ,Anand,25.7,20.9,32.6,7.5,1012.7,41,22.5667,72.9333,0.0
23/12/2022,December,Winter,Vallabh Vidyanagar,GJ,Anand,21.2,15.3,28.6,9.4,1011.7,41,22.5667,72.9333,0.0
28/12/2022,December,Winter,Vallabh Vidyanagar,GJ,Anand,21.1,14.9,29.2,9.2,1016.2,41,22.5667,72.9333,0.0
02/01/2023,January,Winter,Vallabh Vidyanagar,GJ,Anand,20.1,13.7,27.8,8.5,1017.6,41,22.5667,72.9333,0.0
07/01/2023,January,Winter,Vallabh Vidyanagar,GJ,Anand,23.0,16.8,29.6,10.0,1017.9,41,22.5667,72.9333,0.0
12/01/2023,January,Winter,Vallabh Vidyanagar,GJ,Anand,22.0,15.7,29.3,8.9,1012.5,41,22.5667,72.9333,0.0
17/01/2023,January,Winter,Vallabh Vidyanagar,GJ,Anand,18.9,12.6,26.9,11.2,1014.6,41,22.5667,72.9333,0.0
22/01/2023,January,Winter,Vallabh Vidyanagar,GJ,Anand,19.1,13.0,26.4,8.3,1014.3,41,22.5667,72.9333,0.0
27/01/2023,January,Winter,Vallabh Vidyanagar,GJ,Anand,22.1,15.8,29.2,14.7,1014.7,41,22.5667,72.9333,0.0
01/02/2023,February,Winter,Vallabh Vidyanagar,GJ,Anand,21.1,15.4,28.6,15.3,1016.2,41,22.5667,72.9333,0.0
06/02/2023,February,Winter,Vallabh Vidyanagar,GJ,Anand,22.9,15.2,31.6,9.0,1012.1,41,22.5667,72.9333,0.0
11/02/2023,February,Winter,Vallabh Vidyanagar,GJ,Anand,23.8,17.6,31.8,9.4,1014.3,41,22.5667,72.9333,0.0
16/02/2023,February,Winter,Vallabh Vidyanagar,GJ,Anand,25.8,16.4,37.2,7.7,1013.6,41,22.5667,72.9333,0.0
21/02/2023,February,Winter,Vallabh Vidyanagar,GJ,Anand,25.6,17.7,35.4,8.1,1012.7,41,22.5667,72.9333,0.0
26/02/2023,February,Winter,Vallabh Vidyanagar,GJ,Anand,26.1,17.3,35.1,8.2,1015.9,41,22.5667,72.9333,0.0
03/03/2023,March,Winter,Vallabh Vidyanagar,GJ,Anand,30.1,22.0,38.8,8.7,1016.1,41,22.5667,72.9333,0.0
08/03/2023,March,Winter,Vallabh Vidyanagar,GJ,Anand,28.4,19.8,36.4,9.5,1014.4,41,22.5667,72.9333,0.0
13/03/2023,March,Winter,Vallabh Vidyanagar,GJ,Anand,31.0,23.7,38.6,8.3,1011.0,41,22.5667,72.9333,0.0
18/03/2023,March,Winter,Vallabh Vidyanagar,GJ,Anand,26.0,20.9,33.4,8.0,1009.1,41,22.5667,72.9333,0.5
23/03/2023,March,Winter,Vallabh Vidyanagar,GJ,Anand,27.6,22.6,33.9,10.3,1009.1,41,22.5667,72.9333,0.0
28/03/2023,March,Winter,Vallabh Vidyanagar,GJ,Anand,28.4,19.9,36.5,8.2,1009.1,41,22.5667,72.9333,0.0
02/04/2023,April,Summer,Vallabh Vidyanagar,GJ,Anand,29.1,22.6,36.3,10.0,1009.0,41,22.5667,72.9333,0.0
07/04/2023,April,Summer,Vallabh Vidyanagar,GJ,Anand,31.6,26.6,38.2,11.8,1011.5,41,22.5667,72.9333,0.3
12/04/2023,April,Summer,Vallabh Vidyanagar,GJ,Anand,32.9,26.0,40.4,10.2,1010.8,41,22.5667,72.9333,0.0
17/04/2023,April,Summer,Vallabh Vidyanagar,GJ,Anand,32.6,23.8,41.6,8.2,1008.3,41,22.5667,72.9333,0.0
22/04/2023,April,Summer,Vallabh Vidyanagar,GJ,Anand,31.7,26.0,39.0,11.7,1005.2,41,22.5667,72.9333,0.0
27/04/2023,April,Summer,Vallabh Vidyanagar,GJ,Anand,31.2,24.4,38.6,9.7,1007.0,41,22.5667,72.9333,0.0
02/05/2023,May,Summer,Vallabh Vidyanagar,GJ,Anand,29.1,23.4,35.0,7.3,1007.1,41,22.5667,72.9333,0.9
07/05/2023,May,Summer,Vallabh Vidyanagar,GJ,Anand,33.4,27.6,40.4,10.1,1006.2,41,22.5667,72.9333,0.0
12/05/2023,May,Summer,Vallabh Vidyanagar,GJ,Anand,35.9,27.8,44.2,12.3,1005.9,41,22.5667,72.9333,0.0
17/05/2023,May,Summer,Vallabh Vidyanagar,GJ,Anand,33.3,26.9,41.2,11.0,1008.2,41,22.5667,72.9333,0.0
22/05/2023,May,Summer,Vallabh Vidyanagar,GJ,Anand,33.5,27.9,41.2,11.6,1008.4,41,22.5667,72.9333,0.0
27/05/2023,May,Summer,Vallabh Vidyanagar,GJ,Anand,32.9,28.0,40.2,17.6,1006.6,41,22.5667,72.9333,0.0
01/06/2023,June,Summer,Vallabh Vidyanagar,GJ,Anand,33.2,24.9,42.6,13.1,1006.2,41,22.5667,72.9333,0.0
06/06/2023,June,Summer,Vallabh Vidyanagar,GJ,Anand,33.5,28.0,41.0,12.2,1004.5,41,22.5667,72.9333,0.0
11/06/2023,June,Summer,Vallabh Vidyanagar,GJ,Anand,32.9,28.9,39.7,16.1,1002.0,41,22.5667,72.9333,1.0
16/06/2023,June,Summer,Vallabh Vidyanagar,GJ,Anand,29.7,26.5,33.4,29.8,1001.0,41,22.5667,72.9333,1.8
21/06/2023,June,Summer,Vallabh Vidyanagar,GJ,Anand,32.1,28.1,38.0,14.8,1003.2,41,22.5667,72.9333,0.0
26/06/2023,June,Summer,Vallabh Vidyanagar,GJ,Anand,27.7,26.1,30.6,10.8,1002.8,41,22.5667,72.9333,4.7
01/07/2023,July,Monsoon,Vallabh Vidyanagar,GJ,Anand,26.3,24.9,28.3,13.2,1003.5,41,22.5667,72.9333,45.6
06/07/2023,July,Monsoon,Vallabh Vidyanagar,GJ,Anand,27.2,25.6,29.0,7.5,1000.3,41,22.5667,72.9333,6.1
11/07/2023,July,Monsoon,Vallabh Vidyanagar,GJ,Anand,27.3,25.3,33.2,12.6,1004.2,41,22.5667,72.9333,12.2
16/07/2023,July,Monsoon,Vallabh Vidyanagar,GJ,Anand,28.7,25.4,34.4,11.6,1003.8,41,22.5667,72.9333,0.1
21/07/2023,July,Monsoon,Vallabh Vidyanagar,GJ,Anand,28.4,25.4,32.0,9.2,1001.4,41,22.5667,72.9333,3.8
26/07/2023,July,Monsoon,Vallabh Vidyanagar,GJ,Anand,28.2,25.4,33.0,9.3,1004.6,41,22.5667,72.9333,1.2
31/07/2023,July,Monsoon,Vallabh Vidyanagar,GJ,Anand,27.0,24.8,32.0,12.1,1003.4,41,22.5667,72.9333,12.2
05/08/2023,August,Monsoon,Vallabh Vidyanagar,GJ,Anand,28.3,25.6,32.2,14.5,1006.0,41,22.5667,72.9333,1.8
10/08/2023,August,Monsoon,Vallabh Vidyanagar,GJ,Anand,28.1,25.3,31.3,13.8,1007.3,41,22.5667,72.9333,1.3
15/08/2023,August,Monsoon,Vallabh Vidyanagar,GJ,Anand,28.7,25.6,33.0,13.5,1006.1,41,22.5667,72.9333,0.0
20/08/2023,August,Monsoon,Vallabh Vidyanagar,GJ,Anand,27.9,25.5,31.4,10.9,1004.6,41,22.5667,72.9333,1.2
25/08/2023,August,Monsoon,Vallabh Vidyanagar,GJ,Anand,28.7,24.9,34.0,15.2,1003.4,41,22.5667,72.9333,0.3
30/08/2023,August,Monsoon,Vallabh Vidyanagar,GJ,Anand,29.1,24.8,33.5,9.5,1007.7,41,22.5667,72.9333,0.1
04/09/2023,September,Monsoon,Vallabh Vidyanagar,GJ,Anand,29.4,25.8,33.8,8.8,1005.3,41,22.5667,72.9333,0.3
09/09/2023,September,Monsoon,Vallabh Vidyanagar,GJ,Anand,28.5,26.2,32.9,12.5,1003.4,41,22.5667,72.9333,6.0
14/09/2023,September,Monsoon,Vallabh Vidyanagar,GJ,Anand,28.8,25.6,33.9,10.0,1005.2,41,22.5667,72.9333,4.1
19/09/2023,September,Monsoon,Vallabh Vidyanagar,GJ,Anand,26.3,24.6,28.9,15.4,1004.1,41,22.5667,72.9333,7.0
24/09/2023,September,Monsoon,Vallabh Vidyanagar,GJ,Anand,26.4,24.3,32.0,6.4,1007.9,41,22.5667,72.9333,16.4
29/09/2023,September,Monsoon,Vallabh Vidyanagar,GJ,Anand,28.5,24.1,33.7,6.3,1005.9,41,22.5667,72.9333,0.0
04/10/2023,October,Post-monsoon,Vallabh Vidyanagar,GJ,Anand,27.5,22.2,33.2,6.7,1009.8,41,22.5667,72.9333,0.0
09/10/2023,October,Post-monsoon,Vallabh Vidyanagar,GJ,Anand,27.9,22.2,33.4,6.6,1011.5,41,22.5667,72.9333,0.0
14/10/2023,October,Post-monsoon,Vallabh Vidyanagar,GJ,Anand,29.1,22.9,35.8,6.4,1012.2,41,22.5667,72.9333,0.0
19/10/2023,October,Post-monsoon,Vallabh Vidyanagar,GJ,Anand,27.8,22.0,34.4,7.6,1013.1,41,22.5667,72.9333,0.0
24/10/2023,October,Post-monsoon,Vallabh Vidyanagar,GJ,Anand,27.8,22.4,35.0,8.4,1012.4,41,22.5667,72.9333,0.0
29/10/2023,October,Post-monsoon,Vallabh Vidyanagar,GJ,Anand,26.7,19.6,35.2,8.4,1012.2,41,22.5667,72.9333,0.0
03/11/2023,November,Post-monsoon,Vallabh Vidyanagar,GJ,Anand,26.6,20.3,33.9,8.5,1011.3,41,22.5667,72.9333,0.0
08/11/2023,November,Post-monsoon,Vallabh Vidyanagar,GJ,Anand,26.9,20.0,34.5,7.5,1012.4,41,22.5667,72.9333,0.0
13/11/2023,November,Post-monsoon,Vallabh Vidyanagar,GJ,Anand,24.1,17.6,32.4,8.6,1015.1,41,22.5667,72.9333,0.0
18/11/2023,November,Post-monsoon,Vallabh Vidyanagar,GJ,Anand,25.2,19.0,31.9,7.6,1013.4,41,22.5667,72.9333,0.0
23/11/2023,November,Post-monsoon,Vallabh Vidyanagar,GJ,Anand,23.9,17.4,31.2,7.5,1011.3,41,22.5667,72.9333,0.0
28/11/2023,November,Post-monsoon,Vallabh Vidyanagar,GJ,Anand,21.1,16.7,26.4,6.0,1012.1,41,22.5667,72.9333,0.0
03/12/2023,December,Winter,Vallabh Vidyanagar,GJ,Anand,23.7,20.6,29.2,12.5,1013.1,41,22.5667,72.9333,0.0
08/12/2023,December,Winter,Vallabh Vidyanagar,GJ,Anand,22.3,18.0,28.1,9.7,1013.6,41,22.5667,72.9333,0.0
13/12/2023,December,Winter,Vallabh Vidyanagar,GJ,Anand,21.9,16.5,28.6,9.3,1013.4,41,22.5667,72.9333,0.0
18/12/2023,December,Winter,Vallabh Vidyanagar,GJ,Anand,21.6,17.4,27.2,13.7,1017.1,41,22.5667,72.9333,0.0
23/12/2023,December,Winter,Vallabh Vidyanagar,GJ,Anand,21.9,16.3,29.6,8.0,1015.1,41,22.5667,72.9333,0.0
28/12/2023,December,Winter,Vallabh Vidyanagar,GJ,Anand,23.1,18.1,30.0,10.3,1014.7,41,22.5667,72.9333,0.0
02/01/2024,January,Winter,Vallabh Vidyanagar,GJ,Anand,21.0,15.8,28.1,8.2,1013.6,41,22.5667,72.9333,0.0
07/01/2024,January,Winter,Vallabh Vidyanagar,GJ,Anand,20.5,15.5,26.4,13.6,1015.4,41,22.5667,72.9333,0.0
12/01/2024,January,Winter,Vallabh Vidyanagar,GJ,Anand,22.3,16.6,29.2,8.0,1014.9,41,22.5667,72.9333,0.0
17/01/2024,January,Winter,Vallabh Vidyanagar,GJ,Anand,18.8,11.5,26.4,7.0,1012.0,41,22.5667,72.9333,0.0
22/01/2024,January,Winter,Vallabh Vidyanagar,GJ,Anand,18.9,13.1,27.1,9.3,1016.2,41,22.5667,72.9333,0.0
27/01/2024,January,Winter,Vallabh Vidyanagar,GJ,Anand,21.0,14.2,29.8,8.0,1017.4,41,22.5667,72.9333,0.0
01/02/2024,February,Winter,Vallabh Vidyanagar,GJ,Anand,22.5,17.7,29.3,8.0,1014.9,41,22.5667,72.9333,0.0
06/02/2024,February,Winter,Vallabh Vidyanagar,GJ,Anand,24.3,17.8,31.1,6.3,1016.1,41,22.5667,72.9333,0.0
11/02/2024,February,Winter,Vallabh Vidyanagar,GJ,Anand,22.4,16.8,29.5,11.0,1017.2,41,22.5667,72.9333,0.0
16/02/2024,February,Winter,Vallabh Vidyanagar,GJ,Anand,26.2,20.0,34.2,12.9,1015.4,41,22.5667,72.9333,0.0
21/02/2024,February,Winter,Vallabh Vidyanagar,GJ,Anand,25.0,20.4,31.1,11.9,1011.3,41,22.5667,72.9333,0.1
26/02/2024,February,Winter,Vallabh Vidyanagar,GJ,Anand,25.2,19.6,32.5,12.1,1011.8,41,22.5667,72.9333,0.0
02/03/2024,March,Winter,Vallabh Vidyanagar,GJ,Anand,25.6,20.1,31.4,11.2,1011.3,41,22.5667,72.9333,2.7
07/03/2024,March,Winter,Vallabh Vidyanagar,GJ,Anand,24.4,16.0,32.6,8.0,1013.1,41,22.5667,72.9333,0.0
12/03/2024,March,Winter,Vallabh Vidyanagar,GJ,Anand,27.8,21.4,35.3,8.8,1013.6,41,22.5667,72.9333,0.0
17/03/2024,March,Winter,Vallabh Vidyanagar,GJ,Anand,28.1,21.8,36.0,10.2,1011.5,41,22.5667,72.9333,0.0
22/03/2024,March,Winter,Vallabh Vidyanagar,GJ,Anand,30.0,21.1,38.5,8.1,1008.3,41,22.5667,72.9333,0.0
27/03/2024,March,Winter,Vallabh Vidyanagar,GJ,Anand,32.9,25.2,40.8,7.8,1011.3,41,22.5667,72.9333,0.0
01/04/2024,April,Summer,Vallabh Vidyanagar,GJ,Anand,31.1,23.7,39.0,10.5,1009.0,41,22.5667,72.9333,0.0
06/04/2024,April,Summer,Vallabh Vidyanagar,GJ,Anand,32.4,27.8,38.7,12.0,1008.3,41,22.5667,72.9333,0.0
11/04/2024,April,Summer,Vallabh Vidyanagar,GJ,Anand,32.4,25.9,40.2,10.7,1008.2,41,22.5667,72.9333,0.0
16/04/2024,April,Summer,Vallabh Vidyanagar,GJ,Anand,35.2,28.5,42.0,11.8,1009.3,41,22.5667,72.9333,0.0
21/04/2024,April,Summer,Vallabh Vidyanagar,GJ,Anand,31.9,25.3,39.4,10.6,1006.9,41,22.5667,72.9333,0.0
26/04/2024,April,Summer,Vallabh Vidyanagar,GJ,Anand,33.8,27.4,40.4,9.8,1006.4,41,22.5667,72.9333,0.0
01/05/2024,May,Summer,Vallabh Vidyanagar,GJ,Anand,33.0,25.3,41.3,12.5,1003.9,41,22.5667,72.9333,0.0
06/05/2024,May,Summer,Vallabh Vidyanagar,GJ,Anand,33.7,26.6,41.3,10.0,1005.4,41,22.5667,72.9333,0.0
11/05/2024,May,Summer,Vallabh Vidyanagar,GJ,Anand,34.5,28.8,41.0,9.2,1007.6,41,22.5667,72.9333,0.0
16/05/2024,May,Summer,Vallabh Vidyanagar,GJ,Anand,35.7,29.3,43.8,10.1,1007.4,41,22.5667,72.9333,0.0
21/05/2024,May,Summer,Vallabh Vidyanagar,GJ,Anand,38.0,30.3,45.3,11.4,1001.8,41,22.5667,72.9333,0.0
26/05/2024,May,Summer,Vallabh Vidyanagar,GJ,Anand,35.8,29.9,43.9,13.1,1000.6,41,22.5667,72.9333,0.0
31/05/2024,May,Summer,Vallabh Vidyanagar,GJ,Anand,33.7,28.9,41.1,15.5,1003.6,41,22.5667,72.9333,0.0
05/06/2024,June,Summer,Vallabh Vidyanagar,GJ,Anand,34.2,29.6,41.1,13.6,1005.0,41,22.5667,72.9333,0.0
10/06/2024,June,Summer,Vallabh Vidyanagar,GJ,Anand,33.5,28.3,40.6,10.6,1003.5,41,22.5667,72.9333,0.0
15/06/2024,June,Summer,Vallabh Vidyanagar,GJ,Anand,33.3,29.2,41.0,13.9,1002.9,41,22.5667,72.9333,0.0
20/06/2024,June,Summer,Vallabh Vidyanagar,GJ,Anand,33.2,29.2,40.8,18.2,999.0,41,22.5667,72.9333,0.3
25/06/2024,June,Summer,Vallabh Vidyanagar,GJ,Anand,29.7,26.6,33.6,10.3,997.1,41,22.5667,72.9333,7.4
30/06/2024,June,Summer,Vallabh Vidyanagar,GJ,Anand,27.3,26.2,29.1,14.4,1000.7,41,22.5667,72.9333,22.5
05/07/2024,July,Monsoon,Vallabh Vidyanagar,GJ,Anand,28.1,26.6,31.4,11.9,999.1,41,22.5667,72.9333,5.1
10/07/2024,July,Monsoon,Vallabh Vidyanagar,GJ,Anand,29.3,26.0,34.2,11.5,1003.5,41,22.5667,72.9333,1.7
15/07/2024,July,Monsoon,Vallabh Vidyanagar,GJ,Anand,28.0,26.6,30.4,8.4,999.1,41,22.5667,72.9333,1.1
20/07/2024,July,Monsoon,Vallabh Vidyanagar,GJ,Anand,28.9,26.5,32.4,12.9,998.0,41,22.5667,72.9333,1.9
25/07/2024,July,Monsoon,Vallabh Vidyanagar,GJ,Anand,27.1,25.6,30.4,14.8,997.3,41,22.5667,72.9333,16.4
30/07/2024,July,Monsoon,Vallabh Vidyanagar,GJ,Anand,28.1,25.7,32.8,13.5,999.9,41,22.5667,72.9333,2.3
04/08/2024,August,Monsoon,Vallabh Vidyanagar,GJ,Anand,26.7,25.5,30.0,13.6,1001.8,41,22.5667,72.9333,12.1
09/08/2024,August,Monsoon,Vallabh Vidyanagar,GJ,Anand,27.1,24.9,31.2,10.0,1006.0,41,22.5667,72.9333,12.8
14/08/2024,August,Monsoon,Vallabh Vidyanagar,GJ,Anand,27.6,25.7,33.6,8.4,1005.4,41,22.5667,72.9333,16.3
19/08/2024,August,Monsoon,Vallabh Vidyanagar,GJ,Anand,29.3,25.7,34.4,6.3,1005.0,41,22.5667,72.9333,2.1
24/08/2024,August,Monsoon,Vallabh Vidyanagar,GJ,Anand,25.8,24.5,27.2,8.6,1004.3,41,22.5667,72.9333,42.8
06/09/2024,September,Monsoon,Vallabh Vidyanagar,GJ,Anand,26.0,24.0,30.0,9.4,1004.6,41,22.5667,72.9333,43.5
11/09/2024,September,Monsoon,Vallabh Vidyanagar,GJ,Anand,26.4,25.0,30.4,9.3,1003.4,41,22.5667,72.9333,15.2
16/09/2024,September,Monsoon,Vallabh Vidyanagar,GJ,Anand,27.0,23.3,31.3,7.7,1007.4,41,22.5667,72.9333,0.1
21/09/2024,September,Monsoon,Vallabh Vidyanagar,GJ,Anand,28.5,25.4,32.4,7.4,1007.2,41,22.5667,72.9333,0.3
26/09/2024,September,Monsoon,Vallabh Vidyanagar,GJ,Anand,27.6,25.2,31.2,5.8,1002.5,41,22.5667,72.9333,25.9
01/10/2024,October,Post-monsoon,Vallabh Vidyanagar,GJ,Anand,28.9,25.1,33.4,6.3,1007.8,41,22.5667,72.9333,0.1
06/10/2024,October,Post-monsoon,Vallabh Vidyanagar,GJ,Anand,27.6,22.9,33.2,5.7,1010.4,41,22.5667,72.9333,0.1
11/10/2024,October,Post-monsoon,Vallabh Vidyanagar,GJ,Anand,27.2,24.6,31.4,11.3,1008.3,41,22.5667,72.9333,0.6
16/10/2024,October,Post-monsoon,Vallabh Vidyanagar,GJ,Anand,28.2,24.9,33.2,5.7,1009.2,41,22.5667,72.9333,4.6
21/10/2024,October,Post-monsoon,Vallabh Vidyanagar,GJ,Anand,27.0,23.7,32.0,5.4,1011.3,41,22.5667,72.9333,5.5
26/10/2024,October,Post-monsoon,Vallabh Vidyanagar,GJ,Anand,26.3,19.3,34.0,6.1,1010.5,41,22.5667,72.9333,0.0
31/10/2024,October,Post-monsoon,Vallabh Vidyanagar,GJ,Anand,27.5,21.3,34.9,6.8,1011.3,41,22.5667,72.9333,0.0
05/11/2024,November,Post-monsoon,Vallabh Vidyanagar,GJ,Anand,26.7,21.6,34.8,7.9,1012.4,41,22.5667,72.9333,0.0
10/11/2024,November,Post-monsoon,Vallabh Vidyanagar,GJ,Anand,26.7,21.0,33.9,8.8,1013.0,41,22.5667,72.9333,0.0
15/11/2024,November,Post-monsoon,Vallabh Vidyanagar,GJ,Anand,24.4,18.3,31.3,6.4,1013.2,41,22.5667,72.9333,0.0
20/11/2024,November,Post-monsoon,Vallabh Vidyanagar,GJ,Anand,22.7,17.9,29.6,9.1,1014.0,41,22.5667,72.9333,0.0
25/11/2024,November,Post-monsoon,Vallabh Vidyanagar,GJ,Anand,22.5,16.5,29.8,9.5,1014.1,41,22.5667,72.9333,0.0
30/11/2024,November,Post-monsoon,Vallabh Vidyanagar,GJ,Anand,20.9,15.8,27.3,11.3,1013.0,41,22.5667,72.9333,0.0
05/12/2024,December,Winter,Vallabh Vidyanagar,GJ,Anand,25.1,20.7,30.7,9.9,1012.7,41,22.5667,72.9333,0.0
11/12/2024,December,Winter,Vallabh Vidyanagar,GJ,Anand,19.3,13.7,26.5,10.9,1014.3,41,22.5667,72.9333,0.0
17/12/2024,December,Winter,Vallabh Vidyanagar,GJ,Anand,19.1,11.8,27.7,6.3,1012.9,41,22.5667,72.9333,0.0
22/12/2024,December,Winter,Vallabh Vidyanagar,GJ,Anand,22.2,17.2,28.0,9.2,1011.6,41,22.5667,72.9333,0.0
27/12/2024,December,Winter,Vallabh Vidyanagar,GJ,Anand,23.5,20.0,28.2,7.4,1015.3,41,22.5667,72.9333,0.0
01/01/2025,January,Winter,Vallabh Vidyanagar,GJ,Anand,20.3,14.5,27.6,8.0,1015.7,41,22.5667,72.9333,0.0
06/01/2025,January,Winter,Vallabh Vidyanagar,GJ,Anand,18.8,12.0,25.8,9.7,1014.8,41,22.5667,72.9333,0.0
11/01/2025,January,Winter,Vallabh Vidyanagar,GJ,Anand,20.7,15.2,27.4,7.9,1014.3,41,22.5667,72.9333,0.0
16/01/2025,January,Winter,Vallabh Vidyanagar,GJ,Anand,20.1,14.6,26.8,11.4,1016.9,41,22.5667,72.9333,0.0
21/01/2025,January,Winter,Vallabh Vidyanagar,GJ,Anand,22.1,15.4,30.8,6.1,1012.4,41,22.5667,72.9333,0.0
26/01/2025,January,Winter,Vallabh Vidyanagar,GJ,Anand,21.3,15.5,29.1,9.7,1012.7,41,22.5667,72.9333,0.0
31/01/2025,January,Winter,Vallabh Vidyanagar,GJ,Anand,20.1,13.7,26.7,5.9,1010.9,41,22.5667,72.9333,0.0
05/02/2025,February,Winter,Vallabh Vidyanagar,GJ,Anand,18.6,12.4,26.2,10.2,1014.5,41,22.5667,72.9333,0.0
10/02/2025,February,Winter,Vallabh Vidyanagar,GJ,Anand,21.5,14.2,29.3,6.5,1013.4,41,22.5667,72.9333,0.0
06/01/2021,January,Winter,Baroda / Vadodara,GJ,Vadodara,20.0,14.0,26.0,8.7,1013.2,34,22.3,73.25,0.0
11/01/2021,January,Winter,Baroda / Vadodara,GJ,Vadodara,23.6,17.0,29.2,10.5,1013.1,34,22.3,73.25,0.0
16/01/2021,January,Winter,Baroda / Vadodara,GJ,Vadodara,22.7,16.0,30.0,5.0,1009.0,34,22.3,73.25,0.0
21/01/2021,January,Winter,Baroda / Vadodara,GJ,Vadodara,22.6,15.1,31.0,7.2,1012.6,34,22.3,73.25,0.0
26/01/2021,January,Winter,Baroda / Vadodara,GJ,Vadodara,18.7,11.0,26.6,11.8,1014.2,34,22.3,73.25,0.0
31/01/2021,January,Winter,Baroda / Vadodara,GJ,Vadodara,20.4,11.8,31.0,7.8,1014.8,34,22.3,73.25,0.0
05/02/2021,February,Winter,Baroda / Vadodara,GJ,Vadodara,22.6,14.0,32.0,9.7,1014.6,34,22.3,73.25,0.0
10/02/2021,February,Winter,Baroda / Vadodara,GJ,Vadodara,22.1,13.0,32.0,6.9,1012.0,34,22.3,73.25,0.0
15/02/2021,February,Winter,Baroda / Vadodara,GJ,Vadodara,24.1,17.0,31.0,6.4,1011.7,34,22.3,73.25,0.0
20/02/2021,February,Winter,Baroda / Vadodara,GJ,Vadodara,24.9,19.0,33.0,10.6,1015.8,34,22.3,73.25,0.0
25/02/2021,February,Winter,Baroda / Vadodara,GJ,Vadodara,26.1,18.0,35.0,7.0,1011.4,34,22.3,73.25,0.0
02/03/2021,March,Winter,Baroda / Vadodara,GJ,Vadodara,27.0,18.3,36.0,7.7,1013.2,34,22.3,73.25,0.0
07/03/2021,March,Winter,Baroda / Vadodara,GJ,Vadodara,28.0,19.0,36.0,9.5,1010.8,34,22.3,73.25,0.0
12/03/2021,March,Winter,Baroda / Vadodara,GJ,Vadodara,28.2,21.1,37.0,5.9,1012.3,34,22.3,73.25,0.0
17/03/2021,March,Winter,Baroda / Vadodara,GJ,Vadodara,29.1,20.0,37.8,8.2,1008.7,34,22.3,73.25,0.0
22/03/2021,March,Winter,Baroda / Vadodara,GJ,Vadodara,29.7,21.2,38.0,6.6,1009.4,34,22.3,73.25,0.0
27/03/2021,March,Winter,Baroda / Vadodara,GJ,Vadodara,30.7,20.7,40.0,7.1,1008.8,34,22.3,73.25,0.0
01/04/2021,April,Summer,Baroda / Vadodara,GJ,Vadodara,30.5,22.0,39.0,7.6,1004.8,34,22.3,73.25,0.0
06/04/2021,April,Summer,Baroda / Vadodara,GJ,Vadodara,32.2,23.2,41.4,6.1,1008.3,34,22.3,73.25,0.0
